22	 0.055000	-0.655000	 24.500000	-0.205000	-0.300000	 26.800000	-0.230000	-0.435000	 27.500000	 0.170000	-0.035000	 25.400000	-0.100000	-0.065000	 25.100000	 0.025000	-0.550000	 25.500000	-0.205000	 0.250000	 25.200000	-0.010000	-0.485000	 26.200000	 0.095000	-0.595000	 26.000000	 0.350000	-0.551000	 1.158000	-0.064000	-0.049000	 1.740000	 0.163000	-0.159000	 1.088000	4095	005
22	 0.020000	-0.655000	 24.500000	-0.235000	-0.315000	 26.800000	-0.310000	-0.440000	 27.500000	 0.190000	-0.080000	 25.300000	-0.165000	 0.040000	 25.200000	 0.015000	-0.535000	 25.500000	-0.235000	 0.235000	 25.200000	-0.030000	-0.565000	 26.200000	 0.085000	-0.605000	 26.000000	 0.350000	-0.551000	 1.158000	-0.064000	-0.050000	 1.740000	 0.160000	-0.157000	 1.087000	4095	007
22	 0.050000	-0.665000	 24.500000	-0.175000	-0.285000	 26.800000	-0.255000	-0.380000	 27.500000	 0.205000	-0.020000	 25.300000	-0.120000	 0.015000	 25.100000	 0.035000	-0.565000	 25.400000	-0.230000	 0.250000	 25.200000	 0.105000	-0.565000	 26.200000	 0.130000	-0.575000	 26.100000	 0.350000	-0.551000	 1.158000	-0.064000	-0.050000	 1.740000	 0.160000	-0.157000	 1.087000	4095	009
22	 0.025000	-0.715000	 24.300000	-0.245000	-0.325000	 26.900000	-0.325000	-0.465000	 27.600000	 0.195000	-0.125000	 25.300000	-0.140000	 0.045000	 25.100000	-0.015000	-0.565000	 25.400000	-0.210000	 0.245000	 25.400000	 0.035000	-0.515000	 26.200000	 0.075000	-0.565000	 26.100000	 0.350000	-0.550000	 1.159000	-0.064000	-0.050000	 1.740000	 0.160000	-0.157000	 1.087000	4095	011
22	-0.030000	-0.650000	 24.500000	-0.225000	-0.370000	 26.900000	-0.300000	-0.370000	 27.600000	 0.120000	-0.110000	 25.400000	-0.145000	-0.035000	 25.200000	-0.015000	-0.585000	 25.500000	-0.255000	 0.185000	 25.400000	-0.010000	-0.460000	 26.200000	 0.055000	-0.635000	 26.000000	 0.350000	-0.550000	 1.159000	-0.062000	-0.048000	 1.737000	 0.159000	-0.157000	 1.088000	4095	013
22	 0.070000	-0.630000	 24.500000	-0.205000	-0.340000	 27.000000	-0.250000	-0.380000	 27.500000	 0.185000	-0.035000	 25.200000	-0.095000	 0.005000	 25.200000	 0.030000	-0.495000	 25.500000	-0.165000	 0.200000	 25.200000	-0.005000	-0.405000	 26.300000	 0.080000	-0.610000	 26.000000	 0.350000	-0.550000	 1.159000	-0.062000	-0.048000	 1.737000	 0.159000	-0.157000	 1.088000	4095	015
22	 0.025000	-0.660000	 24.300000	-0.225000	-0.320000	 26.900000	-0.295000	-0.485000	 27.500000	 0.200000	-0.060000	 25.300000	-0.115000	-0.020000	 25.100000	 0.005000	-0.515000	 25.500000	-0.270000	 0.245000	 25.200000	-0.055000	-0.475000	 26.200000	 0.035000	-0.565000	 26.000000	 0.350000	-0.550000	 1.159000	-0.061000	-0.053000	 1.739000	 0.159000	-0.157000	 1.088000	4095	017
22	 0.015000	-0.630000	 24.300000	-0.205000	-0.270000	 26.900000	-0.285000	-0.415000	 27.500000	 0.180000	-0.050000	 25.400000	-0.120000	-0.080000	 25.000000	 0.020000	-0.515000	 25.600000	-0.250000	 0.220000	 25.300000	 0.040000	-0.495000	 26.300000	 0.085000	-0.610000	 26.000000	 0.348000	-0.548000	 1.159000	-0.061000	-0.053000	 1.739000	 0.159000	-0.157000	 1.087000	4095	019
22	 0.055000	-0.650000	 24.400000	-0.200000	-0.315000	 27.000000	-0.260000	-0.410000	 27.500000	 0.215000	-0.040000	 25.400000	-0.100000	 0.035000	 25.200000	 0.050000	-0.475000	 25.500000	-0.240000	 0.250000	 25.200000	 0.085000	-0.565000	 26.300000	 0.115000	-0.585000	 26.000000	 0.348000	-0.548000	 1.159000	-0.061000	-0.053000	 1.739000	 0.159000	-0.157000	 1.087000	4095	021
22	 0.005000	-0.700000	 24.400000	-0.265000	-0.335000	 26.900000	-0.315000	-0.460000	 27.500000	 0.160000	-0.125000	 25.300000	-0.130000	 0.035000	 25.200000	 0.005000	-0.440000	 25.500000	-0.260000	 0.150000	 25.300000	 0.050000	-0.580000	 26.100000	 0.030000	-0.560000	 26.000000	 0.348000	-0.548000	 1.159000	-0.064000	-0.050000	 1.743000	 0.159000	-0.157000	 1.087000	4095	023
22	 0.000000	-0.715000	 24.500000	-0.210000	-0.300000	 26.900000	-0.245000	-0.360000	 27.500000	 0.170000	-0.070000	 25.500000	-0.110000	 0.025000	 25.200000	 0.010000	-0.480000	 25.400000	-0.230000	 0.230000	 25.300000	 0.030000	-0.465000	 26.200000	 0.100000	-0.610000	 26.000000	 0.348000	-0.548000	 1.159000	-0.064000	-0.050000	 1.743000	 0.159000	-0.160000	 1.087000	4095	025
22	 0.055000	-0.715000	 24.500000	-0.190000	-0.310000	 26.800000	-0.270000	-0.425000	 27.500000	 0.175000	-0.065000	 25.400000	-0.095000	 0.020000	 25.000000	 0.030000	-0.500000	 25.500000	-0.200000	 0.220000	 25.200000	-0.030000	-0.405000	 26.200000	 0.105000	-0.590000	 26.000000	 0.352000	-0.551000	 1.159000	-0.064000	-0.052000	 1.743000	 0.159000	-0.160000	 1.087000	4095	027
22	-0.025000	-0.715000	 24.500000	-0.235000	-0.315000	 26.900000	-0.310000	-0.415000	 27.500000	 0.145000	-0.080000	 25.300000	-0.175000	-0.010000	 25.200000	 0.020000	-0.545000	 25.500000	-0.225000	 0.180000	 25.300000	-0.060000	-0.505000	 26.200000	 0.045000	-0.560000	 26.000000	 0.352000	-0.551000	 1.159000	-0.064000	-0.052000	 1.743000	 0.159000	-0.160000	 1.087000	4095	029
22	 0.085000	-0.640000	 24.300000	-0.165000	-0.275000	 26.800000	-0.270000	-0.415000	 27.500000	 0.170000	-0.035000	 25.300000	-0.100000	 0.010000	 25.200000	 0.025000	-0.500000	 25.300000	-0.225000	 0.225000	 25.300000	 0.040000	-0.465000	 26.200000	 0.100000	-0.590000	 26.000000	 0.352000	-0.551000	 1.159000	-0.061000	-0.052000	 1.743000	 0.159000	-0.159000	 1.088000	4095	031
22	-0.015000	-0.670000	 24.500000	-0.195000	-0.315000	 26.900000	-0.300000	-0.470000	 27.500000	 0.200000	-0.125000	 25.400000	-0.120000	-0.035000	 25.200000	 0.015000	-0.595000	 25.500000	-0.220000	 0.260000	 25.200000	 0.010000	-0.595000	 26.200000	 0.110000	-0.545000	 26.000000	 0.351000	-0.551000	 1.159000	-0.061000	-0.052000	 1.743000	 0.159000	-0.159000	 1.088000	4095	033
22	 0.005000	-0.660000	 24.500000	-0.225000	-0.340000	 26.900000	-0.290000	-0.390000	 27.700000	 0.185000	-0.075000	 25.500000	-0.140000	-0.030000	 24.900000	 0.030000	-0.565000	 25.400000	-0.280000	 0.215000	 25.200000	 0.045000	-0.570000	 26.200000	 0.070000	-0.590000	 26.100000	 0.351000	-0.551000	 1.159000	-0.061000	-0.052000	 1.743000	 0.159000	-0.159000	 1.088000	4095	035
