20	 20.215000	 19.585000	 1.310000	 0.130000	 0.530000	 1.270000	 20.360000	 18.520000	 1.260000	 20.340000	 18.585000	 1.270000	 0.175000	 18.600000	 1.245000	 0.305000	 1.765000	 1.290000	 20.440000	 19.765000	 1.335000	 0.250000	 1.690000	 1.325000	4095	000
20	 20.165000	 19.565000	 1.310000	 0.125000	 0.485000	 1.270000	 20.340000	 18.535000	 1.270000	 20.295000	 18.635000	 1.265000	 0.170000	 18.555000	 1.250000	 0.250000	 1.705000	 1.290000	 20.345000	 19.735000	 1.340000	 0.265000	 1.695000	 1.320000	4095	001
20	 20.160000	 19.555000	 1.300000	 0.135000	 0.545000	 1.270000	 20.320000	 18.550000	 1.270000	 20.300000	 18.645000	 1.280000	 0.185000	 18.585000	 1.245000	 0.295000	 1.770000	 1.290000	 20.365000	 19.760000	 1.330000	 0.260000	 1.730000	 1.320000	4095	002
20	 20.265000	 19.575000	 1.300000	 0.160000	 0.510000	 1.260000	 20.335000	 18.550000	 1.265000	 20.370000	 18.610000	 1.280000	 0.180000	 18.545000	 1.245000	 0.300000	 1.720000	 1.290000	 20.375000	 19.770000	 1.335000	 0.265000	 1.705000	 1.320000	4095	003
20	 20.215000	 19.610000	 1.305000	 0.155000	 0.525000	 1.265000	 20.355000	 18.530000	 1.265000	 20.350000	 18.630000	 1.275000	 0.190000	 18.610000	 1.245000	 0.280000	 1.740000	 1.290000	 20.430000	 19.735000	 1.330000	 0.260000	 1.680000	 1.335000	4095	004
20	 20.235000	 19.570000	 1.305000	 0.125000	 0.545000	 1.270000	 20.335000	 18.555000	 1.265000	 20.400000	 18.580000	 1.275000	 0.170000	 18.585000	 1.255000	 0.325000	 1.765000	 1.290000	 20.405000	 19.765000	 1.330000	 0.265000	 1.710000	 1.330000	4095	005
20	 20.190000	 19.540000	 1.305000	 0.125000	 0.505000	 1.270000	 20.350000	 18.505000	 1.270000	 20.285000	 18.615000	 1.280000	 0.175000	 18.575000	 1.250000	 0.285000	 1.690000	 1.285000	 20.380000	 19.730000	 1.330000	 0.265000	 1.640000	 1.330000	4095	006
20	 20.215000	 19.590000	 1.310000	 0.135000	 0.540000	 1.270000	 20.345000	 18.510000	 1.265000	 20.330000	 18.605000	 1.270000	 0.195000	 18.545000	 1.245000	 0.290000	 1.720000	 1.290000	 20.410000	 19.725000	 1.330000	 0.245000	 1.700000	 1.330000	4095	007
20	 20.170000	 19.555000	 1.305000	 0.140000	 0.515000	 1.270000	 20.350000	 18.510000	 1.270000	 20.370000	 18.560000	 1.280000	 0.185000	 18.560000	 1.245000	 0.320000	 1.760000	 1.285000	 20.400000	 19.735000	 1.340000	 0.255000	 1.710000	 1.330000	4095	008
20	 20.225000	 19.560000	 1.310000	 0.170000	 0.535000	 1.270000	 20.355000	 18.540000	 1.270000	 20.305000	 18.665000	 1.280000	 0.190000	 18.570000	 1.255000	 0.275000	 1.740000	 1.285000	 20.430000	 19.725000	 1.335000	 0.280000	 1.725000	 1.330000	4095	009
20	 20.215000	 19.530000	 1.310000	 0.095000	 0.510000	 1.270000	 20.330000	 18.505000	 1.265000	 20.335000	 18.635000	 1.275000	 0.185000	 18.580000	 1.245000	 0.245000	 1.740000	 1.290000	 20.380000	 19.735000	 1.335000	 0.200000	 1.685000	 1.335000	4095	010
20	 20.190000	 19.550000	 1.300000	 0.110000	 0.480000	 1.270000	 20.330000	 18.560000	 1.265000	 20.375000	 18.600000	 1.280000	 0.200000	 18.585000	 1.255000	 0.280000	 1.720000	 1.285000	 20.415000	 19.730000	 1.340000	 0.260000	 1.705000	 1.330000	4095	011
20	 20.230000	 19.560000	 1.300000	 0.155000	 0.550000	 1.270000	 20.380000	 18.550000	 1.260000	 20.355000	 18.565000	 1.275000	 0.210000	 18.600000	 1.245000	 0.245000	 1.760000	 1.285000	 20.460000	 19.780000	 1.330000	 0.255000	 1.735000	 1.330000	4095	012
20	 20.200000	 19.500000	 1.310000	 0.150000	 0.485000	 1.275000	 20.335000	 18.540000	 1.260000	 20.310000	 18.610000	 1.275000	 0.175000	 18.560000	 1.255000	 0.280000	 1.705000	 1.285000	 20.350000	 19.680000	 1.340000	 0.265000	 1.690000	 1.330000	4095	013
20	 20.235000	 19.585000	 1.315000	 0.130000	 0.535000	 1.265000	 20.340000	 18.520000	 1.260000	 20.355000	 18.645000	 1.275000	 0.165000	 18.575000	 1.255000	 0.305000	 1.730000	 1.285000	 20.425000	 19.730000	 1.340000	 0.290000	 1.730000	 1.330000	4095	014
20	 20.155000	 19.555000	 1.310000	 0.105000	 0.550000	 1.265000	 20.395000	 18.510000	 1.265000	 20.360000	 18.625000	 1.280000	 0.165000	 18.570000	 1.245000	 0.265000	 1.770000	 1.285000	 20.420000	 19.750000	 1.340000	 0.250000	 1.760000	 1.320000	4095	015
20	 20.235000	 19.525000	 1.305000	 0.130000	 0.530000	 1.270000	 20.350000	 18.535000	 1.265000	 20.330000	 18.560000	 1.280000	 0.190000	 18.590000	 1.245000	 0.310000	 1.770000	 1.290000	 20.350000	 19.745000	 1.340000	 0.270000	 1.725000	 1.330000	4095	016
