20	 20.190000	 19.580000	 1.325000	 0.155000	 0.510000	 1.285000	 20.380000	 18.475000	 1.280000	 20.360000	 18.580000	 1.290000	 0.160000	 18.565000	 1.270000	 0.300000	 1.685000	 1.300000	 20.390000	 19.665000	 1.355000	 0.255000	 1.695000	 1.340000	4095	200
20	 20.195000	 19.570000	 1.325000	 0.190000	 0.470000	 1.285000	 20.355000	 18.460000	 1.280000	 20.295000	 18.585000	 1.285000	 0.205000	 18.520000	 1.265000	 0.310000	 1.700000	 1.305000	 20.425000	 19.630000	 1.355000	 0.270000	 1.655000	 1.340000	4095	201
20	 20.205000	 19.570000	 1.320000	 0.155000	 0.515000	 1.285000	 20.350000	 18.515000	 1.290000	 20.350000	 18.575000	 1.290000	 0.160000	 18.550000	 1.270000	 0.275000	 1.760000	 1.300000	 20.405000	 19.660000	 1.355000	 0.220000	 1.675000	 1.345000	4095	202
20	 20.205000	 19.590000	 1.325000	 0.170000	 0.480000	 1.285000	 20.340000	 18.485000	 1.285000	 20.320000	 18.605000	 1.290000	 0.145000	 18.630000	 1.270000	 0.280000	 1.720000	 1.305000	 20.445000	 19.690000	 1.365000	 0.270000	 1.690000	 1.340000	4095	203
20	 20.165000	 19.555000	 1.320000	 0.160000	 0.495000	 1.285000	 20.340000	 18.475000	 1.280000	 20.355000	 18.560000	 1.290000	 0.165000	 18.560000	 1.270000	 0.280000	 1.725000	 1.305000	 20.420000	 19.640000	 1.365000	 0.225000	 1.695000	 1.345000	4095	204
20	 20.160000	 19.560000	 1.325000	 0.155000	 0.480000	 1.280000	 20.360000	 18.485000	 1.285000	 20.310000	 18.590000	 1.290000	 0.150000	 18.535000	 1.265000	 0.255000	 1.650000	 1.305000	 20.385000	 19.615000	 1.365000	 0.285000	 1.635000	 1.345000	4095	205
20	 20.195000	 19.565000	 1.325000	 0.150000	 0.525000	 1.290000	 20.365000	 18.500000	 1.285000	 20.370000	 18.590000	 1.285000	 0.175000	 18.525000	 1.270000	 0.230000	 1.710000	 1.305000	 20.445000	 19.655000	 1.360000	 0.275000	 1.750000	 1.345000	4095	206
20	 20.185000	 19.585000	 1.325000	 0.170000	 0.505000	 1.290000	 20.370000	 18.455000	 1.285000	 20.375000	 18.545000	 1.290000	 0.180000	 18.575000	 1.270000	 0.285000	 1.700000	 1.305000	 20.450000	 19.670000	 1.360000	 0.295000	 1.670000	 1.350000	4095	207
20	 20.155000	 19.510000	 1.315000	 0.165000	 0.490000	 1.290000	 20.365000	 18.475000	 1.285000	 20.335000	 18.570000	 1.290000	 0.160000	 18.495000	 1.270000	 0.295000	 1.685000	 1.305000	 20.440000	 19.620000	 1.360000	 0.270000	 1.655000	 1.345000	4095	208
20	 20.225000	 19.575000	 1.330000	 0.160000	 0.475000	 1.285000	 20.350000	 18.480000	 1.285000	 20.325000	 18.535000	 1.290000	 0.205000	 18.560000	 1.270000	 0.285000	 1.730000	 1.295000	 20.415000	 19.625000	 1.355000	 0.280000	 1.660000	 1.350000	4095	209
20	 20.210000	 19.560000	 1.325000	 0.160000	 0.510000	 1.285000	 20.380000	 18.505000	 1.285000	 20.360000	 18.580000	 1.290000	 0.140000	 18.560000	 1.270000	 0.265000	 1.685000	 1.295000	 20.425000	 19.620000	 1.355000	 0.295000	 1.695000	 1.345000	4095	210
20	 20.195000	 19.525000	 1.325000	 0.120000	 0.490000	 1.280000	 20.380000	 18.430000	 1.285000	 20.380000	 18.540000	 1.295000	 0.170000	 18.530000	 1.265000	 0.285000	 1.680000	 1.295000	 20.415000	 19.630000	 1.355000	 0.245000	 1.655000	 1.345000	4095	211
20	 20.165000	 19.545000	 1.325000	 0.190000	 0.490000	 1.285000	 20.375000	 18.505000	 1.285000	 20.345000	 18.570000	 1.290000	 0.155000	 18.530000	 1.265000	 0.285000	 1.710000	 1.305000	 20.395000	 19.635000	 1.365000	 0.265000	 1.675000	 1.340000	4095	212
20	 20.170000	 19.590000	 1.325000	 0.135000	 0.500000	 1.285000	 20.385000	 18.510000	 1.285000	 20.355000	 18.570000	 1.290000	 0.165000	 18.555000	 1.265000	 0.265000	 1.710000	 1.305000	 20.405000	 19.645000	 1.355000	 0.250000	 1.700000	 1.350000	4095	213
20	 20.170000	 19.540000	 1.315000	 0.175000	 0.500000	 1.290000	 20.365000	 18.510000	 1.285000	 20.340000	 18.635000	 1.290000	 0.160000	 18.580000	 1.265000	 0.245000	 1.720000	 1.305000	 20.385000	 19.700000	 1.350000	 0.260000	 1.715000	 1.340000	4095	214
20	 20.175000	 19.600000	 1.320000	 0.200000	 0.550000	 1.290000	 20.355000	 18.545000	 1.285000	 20.350000	 18.630000	 1.290000	 0.120000	 18.610000	 1.265000	 0.255000	 1.755000	 1.305000	 20.410000	 19.665000	 1.350000	 0.260000	 1.695000	 1.340000	4095	215
